"Year","Month","CHL.1","CHL.2","CHL.3","CHL.4","CHL.5","CHL.6","CHL.7","CHL.8","CHL.9","CHL.10","CHL.11","CHL.12","CHL.13","CHL.14"
2010,10,1.8477303997711,2.22536871628836,2.45661090534241,1.83430994367534,9.18303651687426,0.593537344715284,0.622951387772153,0.610590917275364,0.412453124805903,0.73078881638604,0.424187599868822,0.40405869125345,0.593812155199272,1.65279958710142
2010,11,1.27161566054795,1.27794151538756,1.17729384536106,0.790982975102053,0.625578343685978,0.269936774611473,0.33063613448143,0.405563855772057,0.29899712006251,0.339182893891073,0.256390632862111,0.32523243055276,0.293805260889448,0.955939595634075
2010,12,0.672079560402622,0.602402556607192,0.701778639063699,0.746796225962298,4.19071518591524,0.242847310733795,0.31180914773941,0.218669406366348,0.196346730618708,0.27506987738571,0.214106733719699,0.254048505616188,0.299877968621254,0.814307078024336
2011,1,0.78770925451675,0.990161419416276,0.876798464537219,0.477660837117583,0.326633743453569,0.221108912181854,0.197419091200829,0.175336124992371,0.180167457795143,0.168603481674194,0.175366259630649,0.18297056825161,0.208680297968024,0.739065984511807
2011,2,0.669236495994545,0.670193815058138,0.798283921255098,0.573093763973615,0.287633976323313,0.212630465435982,0.189616785526276,0.194806213872152,0.197605045493504,0.191019809806347,0.184087230136958,0.164008043383519,0.170649074464795,0.682220733191503
2011,3,0.732539537697385,0.539188199234134,0.650785170626222,0.475739078155692,0.287692883892394,0.187169015803558,0.17890816321373,0.183142483305931,0.178304139184952,0.191098992063419,0.173467232036591,0.176870287772344,0.184576667105669,0.44748770497852
2011,4,0.221723136238076,0.311922833391211,0.517636729445318,0.439782542002154,0.295203794852946,0.159653975010923,0.147527942420553,0.215632182175079,0.188812166720678,0.15755273840284,0.194773716682738,0.1727875929858,0.142789851469653,0.716616536611098
2011,5,0.424837691470599,7.19598487258373,4.92811891948109,0.339359049201012,4.77050879037925,0.14938933835239,0.190431780850661,0.235754305555632,0.16079657710162,0.434986937480668,0.142440524766612,0.137937328804817,0.137040640804374,3.28221236697325
2011,6,NA,0.727159244939685,0.818458976969123,9.10975091202535,9.06720715748056,0.210700005292892,0.206665141241891,0.267218999564648,0.191303000563667,3.8316496898388,0.132195728746327,0.1513275165231,0.147123280465603,0.292581554415614
2011,7,NA,4.61559051275253,21.6691316257824,NA,19.114630257483,0.195488389629822,NA,NA,0.914332550334728,5.86760092047708,0.306084117727486,4.21058488198833,0.258744341156161,0.177178165809376
2011,8,NA,NA,14.5000131313617,2.45949597366704,3.42953842878342,NA,NA,0.300316989421844,0.927486474023146,1.73676252905774,0.221616998314857,0.762665745157462,0.193032835920652,NA
2011,9,4.11670386165287,5.17050486988855,6.1321481352606,5.56234248014663,5.03025024725745,0.439265877958767,0.909787753758146,1.00515754113779,1.8920919125839,1.40420437383292,0.219700435594637,0.211408708597083,0.247306451241496,1.60381934542963
2011,10,3.45442024225479,5.26650458092199,7.6165813232697,4.81298174034147,2.58108972128994,0.419311550545692,1.3265019564903,1.34499585902499,4.42951618995537,2.46722390845015,0.260178700433139,0.460732217921783,0.147261788367455,1.33330684831669
2011,11,2.61847659299134,1.45431390743197,1.49853000936743,0.850672423648905,0.666871524875961,0.253454995059967,0.185182537661562,0.1940255022645,0.1290517153991,0.118520500030942,0.133668277151336,0.111266647310307,0.105842442452311,1.85763766801406
2011,12,0.906794852145175,0.831274732410048,0.566965916439107,0.336185883490309,0.19516304455723,0.148907684731483,0.181448944401741,0.162301500844955,0.140625085474038,0.147573288580115,0.13996528769157,0.13081504921255,0.14266389411788,1.09160747814303
2012,1,0.708749496667036,1.14367624853916,0.68439617934921,0.420452712976839,0.362792871022157,0.146580987286568,0.185878441524506,0.161159651279449,0.182321171236038,0.177597103953362,0.161290407896042,0.157962313699722,0.154502166438103,1.0431736062648
2012,2,0.776130601057205,0.840777903579804,0.639496041820363,0.351383793008585,0.242521463564489,0.142786008095741,0.167557305312157,0.149861764764786,0.148816670501232,0.145766496922701,0.145847921514511,0.138565710258484,0.146337117040806,0.842290538509941
2012,3,0.178419136607707,NA,0.254197872243822,0.231876209798981,0.201755172326121,0.138395981637986,0.145964995026588,0.138093923146908,0.158129120578191,0.146687542620875,0.100065000355244,0.138422224575128,0.143779221951725,0.699828530698364
2012,4,0.271323153652402,0.236327932511707,0.344949058164804,0.211336527103266,0.246551583581052,0.131890519140049,0.148928124024424,0.11577838395309,0.123569996514802,0.146938519466178,0.107237857300788,0.107911666940855,0.093048182746736,0.156170481033908
2012,5,0.251756065314816,NA,NA,NA,2.44803090004817,0.133239671365539,0.145167444568838,0.2226871997118,0.153017483305099,0.153200186248727,0.141178251874304,0.147992391023457,0.132125942175053,0.519574480783029
2012,6,1.45292526954099,5.1510963207538,2.23190731537051,2.19159862730238,16.7064079904556,0.242971428879746,0.281241334246836,0.373317488544696,0.288726556874718,1.35294110467146,0.232353378400624,0.30060274009945,0.174702111217711,0.353126427294716
2012,7,5.98793530464172,4.97018766403198,8.6740404023574,10.5714575041774,9.21644157873157,0.277831399440765,2.63599556684494,1.18817665325157,0.569818225474312,1.60789704452956,0.191092368097682,0.188294761107582,0.164367690918938,1.7670461833477
2012,8,3.33283129131252,2.19258912855929,19.9277153015137,6.79424191310125,5.73030519334097,0.306551045314832,0.846989766639822,0.517094914045968,0.328182122286628,3.52137738763714,0.247518478564813,0.271500675954093,0.150859126787539,1.95285481836485
2012,9,2.94797114508097,1.96653992640522,2.96957976502531,1.67918437007401,1.1376092096477,0.552270837558004,0.629790249300617,0.584031016203283,0.361837012025545,0.436758731466073,0.242186649346893,0.288126690397537,0.147774290793867,1.22649263964117
2012,10,0.57427235697785,0.881083963807128,1.04155090659498,1.79845663983214,3.34779126099352,0.238569126476567,0.228886921008761,0.218604468598085,0.194494862137538,0.68942409571555,0.250152065493595,0.162478101256254,0.185212242620108,0.75392507478308
2012,11,1.14876395686349,0.980490007627647,0.966860210457882,0.700866687681415,1.16505141739181,0.151883759903908,0.169879100966454,0.176335558390617,0.150966622495651,0.158117895130806,0.134124657618999,0.14181155916781,0.129235742330551,0.589101694667437
2012,12,0.800560155419804,0.768557056965031,0.712973321362327,0.363157580775304,0.223796581257285,0.15214620013237,0.167663489246368,0.181690184521675,0.143509151455961,0.159041647911072,0.147564569969311,0.151421950485271,0.145175989163851,0.653993932305686
2013,1,0.558762979501092,0.957937771753727,0.838229603218368,0.414554475137265,0.297869803261893,0.164776150393486,0.184470851063728,0.17850359952361,0.145066298432087,0.180517425775528,0.137621355465693,0.167231479821106,0.161319560849255,0.787219589661289
2013,2,0.515173424137842,0.419914644937845,0.364580755836272,0.376173798397388,0.246882228936468,0.180569476238927,0.182691050134268,0.156012476610087,0.150914704196217,0.176063278055191,0.140326748178764,0.162724925604036,0.146794716101865,0.596457028125167
2013,3,0.488546422515322,0.322556994903164,0.379311518594224,0.209666613979559,0.231968538910612,0.226163658720212,0.214990199064416,0.183959352980805,0.180107271729164,0.167942974916441,0.177214397520323,0.14841392179369,0.161340408006476,0.557324619674749
2013,4,0.919698320785347,0.613875328452437,0.62369867325153,0.896182597721394,0.668272911923092,0.290250773841392,0.291613883012301,0.337109132462906,0.321305271325537,0.335260101764555,0.297358829750974,0.327586316516702,0.298461026698351,0.673829749717143
2013,5,1.77239234958376,4.86106196442328,NA,1.2410358704151,2.56147474863312,0.162156000733376,0.246030807887253,NA,0.273210240774844,0.328582726935349,0.15620611599385,0.167733522447487,0.169223956562377,0.261771085587415
2013,6,0.579838790391621,0.584590999616517,3.05027987865301,6.44457814216614,30.0006432056427,NA,0.327532112598419,0.139673638072881,0.244451282279832,2.42530314968182,NA,0.275696299672127,0.310532153728082,NA
2013,7,NA,9.58402384652032,8.71819196576658,1.58973573383532,4.0435432434082,NA,0.570175956501517,1.18056337287029,0.798139512807399,1.71661473035812,0.280814761279995,0.283059718203731,0.277790148556232,NA
2013,8,3.77858762791816,2.13898017406464,4.05992208751472,7.24448000772359,14.8122638918546,0.5227652920617,1.10803231664679,4.82397485905745,6.12991534189065,6.65574843741925,0.310388461845677,0.744778609938092,0.204681159011901,0.945110140278696
2013,9,5.21647667389771,4.15432453799446,5.82762399870596,6.97757552460183,9.96890191488099,8.02040027007989,4.04116945725585,3.91702033934507,0.263010816276073,2.54997565373778,0.882202127503689,0.330198006187716,0.478521182059737,3.92149957614567
2013,10,1.96199615230927,3.08896240934121,2.34457254192255,2.74901758662292,2.45817890504132,0.361283772093866,0.471094469415761,0.388064717979727,0.498327499418051,0.518641642508683,0.292064972503765,0.213200398614161,0.224381724405415,1.29188851997795
2013,11,1.17582301367401,1.09364475193198,0.6911770166269,0.602418795297636,1.16101416306836,0.209877291861405,0.217252008141681,0.20086903345417,0.212454590857973,0.387977387792418,0.167791430940376,0.228917819449997,0.172379359957718,2.58359157013958
2013,12,0.938356902633796,0.653787681044867,0.729931205372155,0.504800962797535,0.273317598998547,0.155252825927734,0.15841110098362,0.185080646467209,0.178253695368767,0.183974286174774,0.168762927510819,0.203732213243144,0.199616003465652,1.12696122360909
2014,1,0.88157476097857,0.693946395481154,0.754195575815875,0.412466707468033,0.21894955622188,0.269266348783535,0.188228361975791,0.237033112647416,0.177250331711769,0.167182532835007,0.18883602450987,0.184637872004509,0.193745423286319,0.94579869155713
2014,2,0.713536750935581,0.7496448343291,0.733990999160113,0.457040625547662,0.21538319502558,0.176621317005157,0.169974647808075,0.174563558506966,0.167512351989746,0.164186807847023,0.159276925233993,0.152928229933917,0.159519321116001,0.757357475042451
2014,3,0.574023324302781,0.550896768615796,0.607063700395506,0.380129359961753,0.194763477340206,0.162873670482635,0.152409811377525,0.160540147352219,0.145409302639961,0.151779788970947,0.145788396325182,0.148230454540253,0.150734550591948,0.534606121629341
2014,4,0.263969373654544,0.207521038312538,0.669343493322828,0.638225246231563,0.215171272944973,0.253595154536398,0.147645715446699,0.149076920747757,0.136312663919859,0.143772045118174,0.135685222016441,0.145037209242582,0.137853850402049,0.617733682050473
2014,5,0.733544049281362,0.995702644911679,0.434228750014747,0.405091884698886,2.58305138942538,0.188248650822942,0.202482309958614,0.187727833078021,0.1828492098733,0.248973554731852,0.14350770247537,0.154481583464462,0.151091196522361,0.748987825933625
2014,6,NA,NA,NA,10.7459817568758,17.8798064227198,NA,NA,NA,0.164819215826782,3.70594199194628,0.149040440266783,0.15477616995573,0.147646615902583,0.167677865053217
2014,7,NA,9.96277411778768,14.1762185838987,20.6555611268438,7.53713605588086,NA,NA,0.245684891939163,2.64944044539803,6.43467134346057,NA,1.34604419624969,0.195686016529799,NA
2014,8,6.2396527855627,8.55405841029871,3.41860471206084,4.02927426748223,1.87482782204946,0.325276369228959,1.59637500211596,0.621947982329495,0.573893880041746,0.486883417811505,0.255894335994014,0.387486146220678,0.255665867831666,4.27811889306153
2014,9,4.91818013742977,4.57217702782896,3.86341490376768,3.19667179190296,3.75073101317222,0.47458619872729,1.3257046266419,0.55177677352039,0.406855005912715,1.53520112800972,0.336827643810751,0.245551578061921,0.217502660127388,1.55359744305806
2014,10,1.47921798277963,1.56426322982234,1.01294971049401,0.651453889733806,0.908095986582339,0.330799546201516,0.317652559657507,0.276638580899294,0.374162390517044,0.284884708605415,0.191792747471482,0.218481169989969,0.201356597848841,1.06146018911504
2014,11,0.913661757575684,0.581001380789309,0.657179832241278,0.357608856682066,0.263610572525949,0.180133441918963,0.211555861220826,0.204432837809909,0.182289676119884,0.18251959507664,0.175588199438957,0.16437347013821,0.148309838178197,0.645024565936829
2014,12,1.45600242143183,0.783807793964919,0.615426172272148,0.357544125740487,0.270240061785564,0.152197266435623,0.158692860324903,0.190190287522811,0.152978476700412,0.164767378825793,0.151770074097182,0.156714933603231,0.173059844741261,0.7727257535126
2015,1,0.730641875847066,0.774028415377046,0.8101097119088,0.532453492879868,0.331966043574284,0.157572155380249,0.16133302257061,0.158265409564972,0.160925874114037,0.181830564975739,0.147765611422062,0.171648183989525,0.169220519757271,0.879833491697432
2015,2,0.515900330656991,0.57853722230099,0.689887125061918,0.423877885323444,0.235645546979917,0.151472078323364,0.168284549379349,0.175476530706882,0.1738487616539,0.17441565087698,0.218534608705877,0.179715283967385,0.178247428250313,0.668326013725672
2015,3,0.362823927051441,0.401496060442126,0.398067288511663,0.32882830363547,0.230891784950465,0.140042281449813,0.145361780552776,0.152517918829281,0.142272229887833,0.144943964934349,0.140467617417807,0.144552459237368,0.144124973907979,0.417995514344641
2015,4,0.363321465559074,0.31664643882875,0.420667730597244,0.406585790415227,0.228413813033361,0.138293583575007,0.15475321177823,0.143721147990227,0.140033817035146,0.139092884682287,0.130485447731593,0.128968353720499,0.121505104380894,0.353383413894488
2015,5,NA,NA,NA,0.354778235157331,0.962772271923117,NA,NA,0.172652055011239,0.15734373871237,0.225769091912401,0.158968631766344,0.153195240162872,0.153549014596465,0.232286301081773
2015,6,NA,0.192139975726604,0.840660661458969,0.905985741852186,2.06934976586298,NA,0.185542496187346,NA,0.255946386605501,0.392013405710083,0.247491936164874,0.209245617604024,0.185448870820514,0.389009681064636
2015,7,1.1904147770511,1.16846867302742,1.45160015132449,3.63886765169479,3.6614601809657,0.320784977381118,0.405209262887079,0.426707551418956,1.60988934810745,2.17691438914956,0.204204026554242,1.78632349548893,0.239651092943924,0.395770514768267
2015,8,1.68387659054157,4.41430570967992,14.1658695240815,6.3200218690961,9.24923106693053,0.482471875846386,1.24639074943658,1.0767378588838,0.932314205217067,3.62711748017439,0.30306783550923,0.30597710029513,0.413306940635535,1.02405624550122
2015,9,1.52333257552032,1.1929340033319,0.977728646135691,0.963108986988664,0.814223425473735,0.388609050821164,0.443749388538257,0.30172007823775,0.275550485571299,0.294886497845334,0.204062739687581,0.263877728781286,0.207790746154328,1.37037097140712
2015,10,0.505245542272608,0.676570121071783,0.78297647692549,0.651737641421127,0.721280894659716,0.179430314222811,0.336781238747198,0.209836477627102,0.183161580103528,0.204278948975909,0.202961520793866,0.172454230460254,0.189399446647866,0.996461424960176
2015,11,0.505788377910545,0.496576748910497,0.722288022894378,0.454130817535531,0.414010722006577,0.167055821645048,0.194616176954611,0.167392965310659,0.14199484857868,0.151541835308075,0.129067589435128,0.143219798886856,0.144089965134859,0.492050124844578
2015,12,0.670678662021219,0.629462595787589,0.644709414998779,0.324086583376156,0.249083731961514,0.16673862080574,0.1853589230299,0.211667030692101,0.145848281240463,0.143858650815487,0.131905002522469,0.129197671926022,0.129655290913582,0.718894996941353
2016,1,0.72794085908301,0.823049130388231,0.49130146682808,0.333576735404302,0.212147944080441,0.158724294519424,0.210102799868584,0.181406192374229,0.140669515435296,0.149023585319519,0.144307510331273,0.142983843259892,0.152338313378171,0.796103790362869
2016,2,0.419913137968356,0.466331205017252,0.660597321497542,0.408568907758364,0.288361310878097,0.209538502502913,0.259731016889018,0.31076504247756,0.209777751304571,0.175519950413704,0.165733958717085,0.177103319596098,0.160428277064453,0.57798254170438
2016,3,0.326287299048069,0.552170306176883,0.473394221350895,0.386653707493707,0.290137053346346,0.237382047898034,0.325795961982561,0.316097835752558,0.237858243258063,0.18049362368798,0.224561251855958,0.149454304652119,0.14646138891719,0.616893174757042
2016,4,0.616971622608351,1.13437972526402,0.296586868955809,0.453762322587451,0.4258876242688,0.198041519633046,0.258754299233797,0.197271152672978,0.16690964392442,0.19500902828249,0.174483786560729,0.136380577765899,0.150798778992797,0.66864537743828
2016,5,0.45006693538624,0.805717489388254,0.20202640564211,0.393576774411573,3.96354455524369,0.156346624510156,0.22221563678624,0.168414485271417,0.155122809189481,0.249792881040688,0.201380167073674,0.132114570259171,0.111225325997188,0.887778444810559
2016,6,NA,0.698033702373505,NA,1.71694097702748,1.49358896184559,0.151926853908942,0.145973435262354,0.142869351165635,0.184809725512477,0.492921270926793,0.150773071028568,0.185819839295887,0.157974614076457,0.538708985130364
2016,7,2.31537199020386,3.81887052953243,1.52475210744888,18.5889582845072,12.0180275895938,NA,NA,0.423981934785843,0.279244338326594,7.4721744659132,0.334949968428147,0.250978858900719,0.246798218242706,NA
2016,8,5.35813820746637,4.59883380651474,5.81167329268022,5.189746955673,19.0553204956509,NA,1.51135671783138,1.64458972394466,1.1211619174006,4.57170220014654,0.371003569022082,0.234824670086928,0.214610601855716,1.43325725078583
2016,9,12.8315715680177,14.8820982519731,5.42366204151562,10.3112281420956,9.23878494424752,0.316936806500333,39.0626160568482,21.3071239210155,6.46286366576311,4.63438798648454,21.0166778021389,4.63581958807063,4.00553069978952,4.47500814738665
2016,10,2.63456855163385,3.24409046827578,3.01773407333929,5.03251911785005,4.70511838818116,2.45359675415339,3.92755580457052,3.78274427666221,3.35497631017594,2.25661615142822,2.13704542545901,2.12812188920975,1.04405151971188,12.9764490939478
2016,11,4.78519900201282,4.90783304090135,2.28124153572167,2.67568980643624,1.54482837909443,1.28842436902624,1.70268394741519,0.619687091622743,0.856227771577677,0.301294011704822,0.854518819784764,0.685340677491493,0.83412760245589,4.63780201026998
2016,12,1.11402893490398,0.880391626119334,0.742054894431684,0.534314809637215,0.358336896071695,0.244127991342545,0.267036268639565,0.272966969064597,0.203336835738259,0.221769615315283,0.268796894298897,0.202339192024134,0.26033818202742,1.70947709683561
2017,1,0.797351341389242,0.922522732802168,0.878187322171865,0.524821578444175,0.22199000144658,0.172591176509857,0.178643973064423,0.197363436532021,0.166627437257767,0.164413084554672,0.158269207167625,0.158934569478035,0.167632112407684,1.0218433431941
2017,2,0.571937638362671,0.779305746402646,1.00404631183591,0.451701772344044,0.224160878318879,0.156184551501274,0.155291585302353,0.194681824576855,0.170640385103226,0.164432691884041,0.15270237467289,0.165358128738403,0.155548795676231,0.740535779372461
2017,3,0.664464458540866,0.902296951175331,0.612826387889414,0.311511618364986,0.236893814895567,0.149625138719741,0.178602624684572,0.141474945673039,0.145795211784149,0.166594467266381,0.149832152065323,0.145261709486157,0.147467289376259,0.612494980426036
2017,4,1.50621725706493,2.07151556058842,NA,NA,NA,0.158164045293862,0.404340569462095,NA,NA,NA,NA,NA,0.140565877301352,0.918993287377596
2017,5,0.333575732158777,0.275102135950121,0.480621826879104,0.941804925741265,0.80870061841878,0.15131416523086,0.186145052202602,0.176869847562085,0.144558834347212,0.429531749723286,0.144714166315904,0.139651674156388,0.126652608937486,0.456368850516703
2017,6,NA,0.470131562913165,3.28034259976984,1.70549661416328,5.07669716398671,NA,0.220928791165352,NA,0.672892748929408,0.75180605711403,0.167414957491478,0.23701383068104,0.160781947919826,NA
2017,7,0.516056656837463,1.41789656371943,1.85774890764044,9.28452963664614,12.3861624111563,0.373322721038546,0.397475015372038,0.520822960089465,0.389298980589956,2.82606206936623,0.232413602146235,0.408757478392349,0.168510010689497,0.320939242839813
2017,8,0.997504701217016,NA,NA,11.3455578873797,9.01644076054033,0.546014467011327,3.77970990012674,NA,1.08466823139916,3.72129628312688,0.231256538057128,0.648857465220822,0.239205591637513,NA
2017,9,4.24073923157848,7.96937676010845,6.53508351051382,4.70761283220557,14.4220738975625,1.38774973382877,1.44594903961201,1.42853751151185,0.947538797212387,1.72832980198816,1.20752619993566,0.854778862990026,0.370074057109288,2.71139240685278
2017,10,1.3685861169556,2.62066675457858,1.5716711245041,1.28752957236957,3.4104767688176,0.370427224014704,0.709170129608746,0.495085484933853,0.319207594532311,0.373921517526085,0.211589664897038,0.317269027384405,0.196769592438033,2.24506839409853
2017,11,1.4144406103358,1.41469967760235,1.34480750166118,1.10067688499602,2.07864929357701,0.430294525986132,0.425522055421303,0.358799182469085,0.239887294333587,0.420302308893204,0.222235270861153,0.159989289083162,0.149513793468475,1.38236871690298
2017,12,1.93456039260157,0.935309283486965,1.09097270647596,0.622278745452787,0.609753127533781,0.684897709035873,0.376460877180099,0.368189365339279,0.283649084973335,0.287670298552513,0.294863301348686,0.282401342201233,0.291223929146862,1.37027019006903
2018,1,0.676483509307804,0.570508499671431,0.395238556727233,0.378671887665987,0.271971706853759,0.188692598195558,0.208923871803284,0.23305887349844,0.215313703880822,0.206692884565663,0.196560069608688,0.183260945588009,0.207838969016075,1.31770326193165
2018,2,0.513198371154746,0.52002790612333,0.789152886268761,0.279221189963795,0.189169161766768,0.165184770059586,0.157347827172279,0.181882271797278,0.148903165370799,0.157941637778282,0.164515247759529,0.158831014594094,0.164436320912965,0.696271407103105
2018,3,0.313009360106662,0.489513976495035,0.549243439594177,0.307144617822715,0.194135122148916,0.157166832631904,0.160547927471262,0.171354503207134,0.148250651923386,0.152678090127859,0.137496789805142,0.140759243877326,0.152776763705831,0.447577245182978
2018,4,0.272745271091876,0.162497564344793,0.224549629369422,0.196771235279824,0.176177334947146,0.145362804220481,0.143013518303633,0.152453006726914,0.118403623912122,0.112245976613327,0.13907193517836,0.11552198063909,0.122252759373897,0.349217422716143
2018,5,0.698977993523821,0.406387386559949,0.524124208106616,0.475122259669406,0.373158996078101,0.12192397200399,0.117963337098007,0.122847255133092,0.149998746812344,0.148076181610425,0.116853623817276,0.134880928198497,0.122705683944612,0.318310190059922
2018,6,3.07432281970978,1.66199883262456,0.43287093937397,2.10114788749944,16.6772775819356,0.238068073987961,0.195838712983661,NA,NA,0.264487187777247,NA,0.212809520463149,0.179554927561964,1.8651258179308
2018,7,NA,NA,1.94771041703779,0.405649617314339,2.54813195987229,NA,NA,0.249639550223947,0.203330974493708,1.04807067307688,0.143976497270589,0.192229386292777,0.160873217957293,NA
2018,8,3.84620185478314,1.89831884634697,NA,34.3217941027421,16.7602589481987,0.886531780163447,1.66792151989875,5.72430372238159,14.0352421378436,27.7886041102109,1.66147911470375,5.29292390323038,0.709188536292597,5.91404575771756
2018,9,3.03000107998586,3.80023094976814,4.57211746893445,3.96786210472417,9.57800925913311,0.814627035533932,2.6316037416331,1.50126112253856,0.523468753241298,1.90421913578184,0.534069199004822,0.428219117442857,0.302054948398012,1.77233501589244
2018,10,2.97699964046478,2.4322272045859,1.90096660357069,0.65186914284553,0.72069458382113,0.694714163870399,0.530007041120529,0.389387086943816,0.326452384455295,0.399354266578501,0.236886337438491,0.332385273509888,0.221309660649732,2.25087591196275
2018,11,1.48891726851588,1.18784412412959,1.05488356845254,0.703837959758191,1.56525373962335,0.29505328567028,0.29671439440109,0.278805185383744,0.197690455068787,0.254448659766105,0.190851845631474,0.167942996503194,0.204544399996822,1.43280656553785
2018,12,1.49830688654066,1.38063316535406,0.48588853000994,0.388468016388601,0.307741188298263,0.234844952654839,0.332262280308887,0.169016801714897,0.161895766301416,0.173478683659976,0.16504380122288,0.17844722842848,0.179297729426033,1.0105576932724
2019,1,0.714259938292924,1.0567781812063,1.05921882367745,0.471174682189476,0.245870301167707,0.196273278260231,0.206354302120209,0.206259801077843,0.149847252845764,0.18341661298275,0.163634385943413,0.183270000529289,0.199447408986092,1.21645815758183
2019,2,0.61115956752271,0.797473987659743,0.718182250119007,0.431589459379514,0.181041755828976,0.150755652356148,0.154708219146729,0.176443891239166,0.158279196190834,0.162034065413475,0.172052413082123,0.181623522114754,0.177968569397926,0.693829505976031
2019,3,0.681675043430621,0.64021692511969,0.343286632886831,0.320309930796405,0.19256310068113,0.147130022931099,0.143268620496673,0.151770507204533,0.155741796860199,0.144725270148528,0.147674449920057,0.142852672132387,0.143656223450528,0.654892630767908
2019,4,0.239409346844404,0.331950799251596,0.314531024219468,0.446347341742886,0.499963447322391,0.22250944699024,0.21494481813473,0.201867323011568,0.173841824995045,0.166791183668572,0.171483661668996,0.145625361374446,0.155401808842694,0.49768782584914
2019,5,NA,NA,NA,NA,0.898341619968414,NA,0.252260819861763,0.289536299950936,0.313017887578291,0.273666427071605,0.331629878782726,0.286784304994525,0.243185372769155,0.917984672482052
2019,6,2.32269700368245,3.81229175448418,1.12487204327728,6.91966221210392,1.98547779207992,NA,0.3962318656906,0.452824566246085,0.495294984097459,0.583309103542239,0.225271299539373,0.21842712411149,0.168254267979175,1.52754327130538
2019,7,0.432906359434128,1.43467539880011,2.05941283179296,2.35640053182013,4.81912940924388,NA,0.175512154897054,0.224911874248868,0.672130286693573,3.80050272896699,NA,0.163533526388082,0.159575549619538,NA
2019,8,0.412975798547268,2.26102991945936,1.24509691307321,2.17951644320836,21.6805827646198,0.286980501243046,0.495768947656765,0.333808478419898,0.336948660631028,1.94045071157755,0.302859534087934,0.517259488503138,0.334997378623308,0.25643760572981
2019,9,1.32812745330479,1.42708134184529,0.977560526032126,1.022767687785,2.22098749019634,0.367172962994803,0.309234024199136,0.282772318164046,0.292939855571253,0.345841309760471,0.236790166894595,0.247205102859541,0.208657800590479,1.06918714098233
2019,10,0.585039463615854,0.455145710935959,0.333066467245955,0.456604962592775,0.849459858563466,0.232406605406943,0.23331615389128,0.219223243202649,0.201333603298623,0.2233572662808,0.15994648535305,0.170899900429583,0.162893340592844,0.926988043604997
2019,11,0.728326835532169,1.05102280145137,0.917298465388823,0.610076463404503,0.560957086777221,0.217888335680962,0.252427939125025,0.199450540169476,0.163196940411534,0.197097674155695,0.159789928126335,0.153085492755617,0.160570930314064,0.608174990717809
2019,12,0.607970884619433,0.494217824346797,0.637057385023902,0.378448804556072,0.22442091317284,0.169122942566872,0.170592305493355,0.235504153585434,0.138595947682858,0.149013608086109,0.14574944760815,0.150185026562214,0.146595539498329,0.496363498474727
2020,1,0.83887440304449,0.782203609136731,0.650576097071171,0.37807719057359,0.205414059207491,0.191169149708748,0.1894487667799,0.181313937234879,0.15975161242485,0.155792392778397,0.163077247738838,0.164370402479172,0.171116262865067,0.675847562004442
2020,2,0.697070864894445,0.593735975606182,0.588782362140981,0.402887473088254,0.219136675539082,0.1952027135849,0.183727192429778,0.173460931502114,0.166610076208973,0.16485184109211,0.163908847166519,0.159311314407856,0.153114805660177,0.55223188933341
2020,3,0.915747418600259,0.724925248014136,0.533778741416349,0.500226879125571,0.358011766728584,0.257900325274467,0.245461209535599,0.199461458134651,0.155629871797755,0.1767690160805,0.188630374055804,0.160767238273799,0.181434725502689,0.706564138401407
2020,4,0.262300453756167,0.435615522528856,0.42516426798237,0.448356394178632,0.293469505489207,0.316928587853909,0.247543044599658,0.237572927906261,0.225402906656265,0.202501542208474,0.257230251598358,0.211703399136182,0.2414099203825,0.446470543114448
2020,5,0.527301479910695,0.560495338077287,0.5978886548185,0.693619999821339,1.16360258351858,NA,0.434336233597535,0.207344625924909,0.223256140633633,0.33509061531683,0.198931809928682,0.277990484008422,0.247199932858348,0.370057732020457
2020,6,1.43345720308726,0.563897742692268,0.784611384525444,0.747020296255748,10.1543566734279,0.22636002928588,0.206056842044608,0.4035123781516,0.233883156724598,0.348363862372935,0.224218064972333,0.279244557188986,0.269241921150166,1.11599502884333
2020,7,4.1983098742147,8.2752323062845,5.38206397258129,4.93929500709482,5.23682348078983,0.203558378286295,1.08211684813265,0.313980306848625,0.262994171955205,6.06663358986804,0.182703517485356,0.235093911043529,0.177573377988091,0.267386326551437
2020,8,NA,NA,NA,10.2246486813621,20.3669186979532,NA,NA,NA,0.940657113517463,7.02809919538249,NA,2.28435558588224,0.341833819945653,NA
2020,9,0.968709211062341,3.50486723075108,3.04700031323092,6.10644352263922,3.30161981802642,0.311759764581551,0.660730902566657,0.700932664096986,0.658267419438184,1.62313684154742,0.251588773832827,0.42856066131166,0.251709062145667,0.836949073542292
2020,10,2.64502803885784,4.31604201837619,6.50340750212092,6.2997507091796,10.8778964613683,0.56224834540071,0.736744066352092,1.15441319920509,0.514550994444256,2.84012695289019,0.270479898827223,0.812491150632981,0.565692346048309,1.27889575016829
2020,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
